みよし市,愛知県; 人口 = - ; エリア = 32.11 ; 設立 = 04/01/2010
あま市,愛知県; 人口 = - ; エリア = 27.59 ; 設立 = 22/03/2010
秋田市,秋田県; 人口 = 329287 ; エリア = 905.67 ; 設立 = 1889-04-01
大館市,秋田県; 人口 = 80587 ; エリア = 913.7 ; 設立 = 01/04/1951
鹿角市,秋田県; 人口 = 35543 ; エリア = 707.34 ; 設立 = 01/04/1972
大仙市,秋田県; 人口 = 91143 ; エリア = 866.67 ; 設立 = 22/03/2005
潟上市,秋田県; 人口 = 35460 ; エリア = 97.96 ; 設立 = 22/03/2005
北秋田市,秋田県; 人口 = 38543 ; エリア = 1152.57 ; 設立 = 22/03/2005
男鹿市,秋田県; 人口 = 34194 ; エリア = 240.8 ; 設立 = 22/03/2005
由利本荘市,秋田県; 人口 = 87525 ; エリア = 1209.04 ; 設立 = 22/03/2005
湯沢市,秋田県; 人口 = 53588 ; エリア = 790.72 ; 設立 = 22/03/2005
仙北市,秋田県; 人口 = 30885 ; エリア = 1093.64 ; 設立 = 20/09/2005
横手市,秋田県; 人口 = 101234 ; エリア = 693.6 ; 設立 = 01/10/2005
にかほ市,秋田県; 人口 = 28422 ; エリア = 240.61 ; 設立 = 01/10/2005
能代市,秋田県; 人口 = 61295 ; エリア = 426.74 ; 設立 = 21/03/2006
八戸市,青森県; 人口 = 241613 ; エリア = 305.17 ; 設立 = 01/05/1929
黒石市,青森県; 人口 = 37585 ; エリア = 216.96 ; 設立 = 01/07/1954
三沢市,青森県; 人口 = 42535 ; エリア = 119.97 ; 設立 = 01/09/1958
むつ市,青森県; 人口 = 62220 ; エリア = 863.79 ; 設立 = 01/09/1959
十和田市,青森県; 人口 = 66834 ; エリア = 688.6 ; 設立 = 01/01/2005
つがる市,青森県; 人口 = 38919 ; エリア = 253.85 ; 設立 = 11/02/2005
五所川原市,青森県; 人口 = 60788 ; エリア = 404.58 ; 設立 = 28/03/2005
青森市,青森県; 人口 = 305884 ; エリア = 824.52 ; 設立 = 01/04/2005
平川市,青森県; 人口 = 34638 ; エリア = 345.81 ; 設立 = 01/01/2006
弘前市,青森県; 人口 = 185865 ; エリア = 523.6 ; 設立 = 27/02/2006
千葉市,千葉県; 人口 = 938695 ; エリア = 272.08 ; 設立 = 01/01/1921
銚子市,千葉県; 人口 = 72348 ; エリア = 83.91 ; 設立 = 11/02/1933
市川市,千葉県; 人口 = 470149 ; エリア = 57.4 ; 設立 = 03/11/1934
船橋市,千葉県; 人口 = 586762 ; エリア = 85.64 ; 設立 = 01/04/1937
館山市,千葉県; 人口 = 49987 ; エリア = 110.21 ; 設立 = 03/11/1939
木更津市,千葉県; 人口 = 123743 ; エリア = 138.73 ; 設立 = 03/11/1942
松戸市,千葉県; 人口 = 477603 ; エリア = 61.33 ; 設立 = 01/04/1943
野田市,千葉県; 人口 = 153422 ; エリア = 103.54 ; 設立 = 03/05/1950
茂原市,千葉県; 人口 = 93032 ; エリア = 100.01 ; 設立 = 01/04/1952
成田市,千葉県; 人口 = 124773 ; エリア = 213.84 ; 設立 = 31/03/1954
佐倉市,千葉県; 人口 = 171472 ; エリア = 103.59 ; 設立 = 31/03/1954
東金市,千葉県; 人口 = 61591 ; エリア = 89.34 ; 設立 = 01/04/1954
習志野市,千葉県; 人口 = 159758 ; エリア = 20.99 ; 設立 = 01/08/1954
柏市,千葉県; 人口 = 389036 ; エリア = 114.9 ; 設立 = 01/09/1954
勝浦市,千葉県; 人口 = 21413 ; エリア = 94.2 ; 設立 = 01/10/1958
市原市,千葉県; 人口 = 279591 ; エリア = 368.2 ; 設立 = 01/05/1963
流山市,千葉県; 人口 = 156686 ; エリア = 35.28 ; 設立 = 01/01/1967
八千代市,千葉県; 人口 = 184655 ; エリア = 51.27 ; 設立 = 01/01/1967
我孫子市,千葉県; 人口 = 133533 ; エリア = 43.19 ; 設立 = 01/07/1970
鎌ヶ谷市,千葉県; 人口 = 104564 ; エリア = 21.11 ; 設立 = 01/09/1971
君津市,千葉県; 人口 = 89350 ; エリア = 318.83 ; 設立 = 01/09/1971
富津市,千葉県; 人口 = 48973 ; エリア = 205.35 ; 設立 = 01/09/1971
浦安市,千葉県; 人口 = 159312 ; エリア = 17.29 ; 設立 = 01/04/1981
四街道市,千葉県; 人口 = 85738 ; エリア = 34.7 ; 設立 = 01/04/1981
袖ヶ浦市,千葉県; 人口 = 59443 ; エリア = 94.92 ; 設立 = 01/04/1991
八街市,千葉県; 人口 = 75369 ; エリア = 74.87 ; 設立 = 01/04/1992
印西市,千葉県; 人口 = 60280 ; エリア = 53.51 ; 設立 = 01/04/1996
白井市,千葉県; 人口 = 57151 ; エリア = 35.41 ; 設立 = 01/04/2001
富里市,千葉県; 人口 = 51590 ; エリア = 53.91 ; 設立 = 01/04/2002
鴨川市,千葉県; 人口 = 35792 ; エリア = 191.3 ; 設立 = 11/02/2005
旭市,千葉県; 人口 = 69971 ; エリア = 129.91 ; 設立 = 01/07/2005
いすみ市,千葉県; 人口 = 41605 ; エリア = 157.5 ; 設立 = 05/12/2005
匝瑳市,千葉県; 人口 = 41361 ; エリア = 101.78 ; 設立 = 23/01/2006
南房総市,千葉県; 人口 = 43553 ; エリア = 230.22 ; 設立 = 20/03/2006
香取市,千葉県; 人口 = 85193 ; エリア = 262.31 ; 設立 = 27/03/2006
山武市,千葉県; 人口 = 57806 ; エリア = 146.38 ; 設立 = 27/03/2006
松山市,愛媛県; 人口 = 515068 ; エリア = 429.03 ; 設立 = 1889-12-15
新居浜市,愛媛県; 人口 = 123329 ; エリア = 234.3 ; 設立 = 03/11/1937
四国中央市,愛媛県; 人口 = 91688 ; エリア = 420.1 ; 設立 = 01/04/2004
西予市,愛媛県; 人口 = 43476 ; エリア = 514.79 ; 設立 = 01/04/2004
東温市,愛媛県; 人口 = 35517 ; エリア = 211.45 ; 設立 = 21/09/2004
西条市,愛媛県; 人口 = 112543 ; エリア = 509.05 ; 設立 = 01/11/2004
大洲市,愛媛県; 人口 = 49543 ; エリア = 432.2 ; 設立 = 11/01/2005
今治市,愛媛県; 人口 = 170986 ; エリア = 419.85 ; 設立 = 16/01/2005
八幡浜市,愛媛県; 人口 = 40010 ; エリア = 132.98 ; 設立 = 28/03/2005
伊予市,愛媛県; 人口 = 38890 ; エリア = 194.47 ; 設立 = 01/04/2005
宇和島市,愛媛県; 人口 = 86819 ; エリア = 469.52 ; 設立 = 01/08/2005
福井市,福井県; 人口 = 268574 ; エリア = 536.17 ; 設立 = 1889-04-01
敦賀市,福井県; 人口 = 68188 ; エリア = 250.75 ; 設立 = 01/04/1937
小浜市,福井県; 人口 = 31486 ; エリア = 232.86 ; 設立 = 30/03/1951
大野市,福井県; 人口 = 36763 ; エリア = 872.3 ; 設立 = 01/07/1954
勝山市,福井県; 人口 = 26333 ; エリア = 253.68 ; 設立 = 01/09/1954
鯖江市,福井県; 人口 = 67430 ; エリア = 84.75 ; 設立 = 15/01/1955
あわら市,福井県; 人口 = 30765 ; エリア = 116.99 ; 設立 = 01/03/2004
越前市,福井県; 人口 = 87116 ; エリア = 230.75 ; 設立 = 01/10/2005
坂井市,福井県; 人口 = 92420 ; エリア = 209.91 ; 設立 = 20/03/2006
福岡市,福岡県; 人口 = 1430371 ; エリア = 340.96 ; 設立 = 1889-04-01
久留米市,福岡県; 人口 = 305147 ; エリア = 229.84 ; 設立 = 1889-04-01
大牟田市,福岡県; 人口 = 127474 ; エリア = 81.55 ; 設立 = 01/03/1917
直方市,福岡県; 人口 = 57319 ; エリア = 61.78 ; 設立 = 01/01/1931
田川市,福岡県; 人口 = 50484 ; エリア = 54.52 ; 設立 = 03/11/1943
柳川市,福岡県; 人口 = 72798 ; エリア = 76.9 ; 設立 = 01/04/1952
八女市,福岡県; 人口 = 42241 ; エリア = 98.66 ; 設立 = 01/04/1954
筑後市,福岡県; 人口 = 48281 ; エリア = 41.85 ; 設立 = 01/04/1954
大川市,福岡県; 人口 = 38266 ; エリア = 33.61 ; 設立 = 01/04/1954
行橋市,福岡県; 人口 = 70064 ; エリア = 69.83 ; 設立 = 10/10/1954
豊前市,福岡県; 人口 = 27578 ; エリア = 111.17 ; 設立 = 10/04/1955
中間市,福岡県; 人口 = 45549 ; エリア = 15.98 ; 設立 = 01/11/1958
北九州市,福岡県; 人口 = 986998 ; エリア = 487.71 ; 設立 = 10/02/1963
小郡市,福岡県; 人口 = 58460 ; エリア = 45.5 ; 設立 = 01/04/1972
筑紫野市,福岡県; 人口 = 98914 ; エリア = 87.78 ; 設立 = 01/04/1972
春日市,福岡県; 人口 = 107845 ; エリア = 14.15 ; 設立 = 01/04/1972
大野城市,福岡県; 人口 = 94037 ; エリア = 26.88 ; 設立 = 01/04/1972
宗像市,福岡県; 人口 = 94877 ; エリア = 119.66 ; 設立 = 01/04/1981
太宰府市,福岡県; 人口 = 68561 ; エリア = 29.58 ; 設立 = 01/04/1982
古賀市,福岡県; 人口 = 57084 ; エリア = 42.11 ; 設立 = 01/10/1997
福津市,福岡県; 人口 = 55123 ; エリア = 52.7 ; 設立 = 24/01/2005
うきは市,福岡県; 人口 = 32277 ; エリア = 117.55 ; 設立 = 20/03/2005
宮若市,福岡県; 人口 = 30793 ; エリア = 139.99 ; 設立 = 11/02/2006
朝倉市,福岡県; 人口 = 57881 ; エリア = 246.73 ; 設立 = 20/03/2006
飯塚市,福岡県; 人口 = 132208 ; エリア = 214.13 ; 設立 = 26/03/2006
嘉麻市,福岡県; 人口 = 44431 ; エリア = 135.18 ; 設立 = 27/03/2006
みやま市,福岡県; 人口 = 42219 ; エリア = 105.12 ; 設立 = 29/01/2007
糸島市,福岡県; 人口 = - ; エリア = 216.12 ; 設立 = 01/01/2010
会津若松市,福島県; 人口 = 129388 ; エリア = 383.03 ; 設立 = 1899-04-01
福島市,福島県; 人口 = 289355 ; エリア = 746.43 ; 設立 = 01/04/1907
郡山市,福島県; 人口 = 339395 ; エリア = 757.06 ; 設立 = 01/09/1924
須賀川市,福島県; 人口 = 80336 ; エリア = 279.55 ; 設立 = 31/03/1954
相馬市,福島県; 人口 = 38543 ; エリア = 197.67 ; 設立 = 31/03/1954
いわき市,福島県; 人口 = 349947 ; エリア = 1231.34 ; 設立 = 01/10/1966
田村市,福島県; 人口 = 42221 ; エリア = 458.3 ; 設立 = 01/03/2005
白河市,福島県; 人口 = 65665 ; エリア = 305.3 ; 設立 = 07/11/2005
二本松市,福島県; 人口 = 61698 ; エリア = 344.65 ; 設立 = 01/12/2005
南相馬市,福島県; 人口 = 71761 ; エリア = 398.5 ; 設立 = 01/01/2006
伊達市,福島県; 人口 = 67487 ; エリア = 265.1 ; 設立 = 01/01/2006
喜多方市,福島県; 人口 = 54684 ; エリア = 554.67 ; 設立 = 04/01/2006
本宮市,福島県; 人口 = 31737 ; エリア = 87.94 ; 設立 = 01/01/2007
岐阜市,岐阜県; 人口 = 412779 ; エリア = 202.89 ; 設立 = 1889-07-01
大垣市,岐阜県; 人口 = 163047 ; エリア = 206.52 ; 設立 = 01/04/1918
高山市,岐阜県; 人口 = 94879 ; エリア = 2177.67 ; 設立 = 01/11/1936
多治見市,岐阜県; 人口 = 114866 ; エリア = 91.24 ; 設立 = 01/08/1940
関市,岐阜県; 人口 = 92896 ; エリア = 472.84 ; 設立 = 15/10/1950
中津川市,岐阜県; 人口 = 83116 ; エリア = 676.38 ; 設立 = 01/04/1952
美濃市,岐阜県; 人口 = 22912 ; エリア = 117.05 ; 設立 = 01/04/1954
瑞浪市,岐阜県; 人口 = 41556 ; エリア = 175 ; 設立 = 01/04/1954
羽島市,岐阜県; 人口 = 67167 ; エリア = 53.64 ; 設立 = 01/04/1954
美濃加茂市,岐阜県; 人口 = 53988 ; エリア = 74.81 ; 設立 = 01/04/1954
土岐市,岐阜県; 人口 = 61393 ; エリア = 116.01 ; 設立 = 01/02/1955
各務原市,岐阜県; 人口 = 145126 ; エリア = 87.77 ; 設立 = 01/04/1963
可児市,岐阜県; 人口 = 99318 ; エリア = 87.6 ; 設立 = 01/04/1982
山県市,岐阜県; 人口 = 29857 ; エリア = 222.04 ; 設立 = 01/04/2003
瑞穂市,岐阜県; 人口 = 51230 ; エリア = 28.18 ; 設立 = 01/05/2003
飛騨市,岐阜県; 人口 = 28112 ; エリア = 792.31 ; 設立 = 01/02/2004
本巣市,岐阜県; 人口 = 34729 ; エリア = 374.57 ; 設立 = 01/02/2004
郡上市,岐阜県; 人口 = 46338 ; エリア = 1030.79 ; 設立 = 01/03/2004
下呂市,岐阜県; 人口 = 37455 ; エリア = 851.06 ; 設立 = 01/03/2004
恵那市,岐阜県; 人口 = 54844 ; エリア = 504.19 ; 設立 = 25/10/2004
海津市,岐阜県; 人口 = 38532 ; エリア = 112.31 ; 設立 = 28/03/2005
前橋市,群馬県; 人口 = 318058 ; エリア = 241.22 ; 設立 = 1892-04-01
高崎市,群馬県; 人口 = 341838 ; エリア = 401.01 ; 設立 = 01/04/1900
桐生市,群馬県; 人口 = 124892 ; エリア = 274.57 ; 設立 = 01/03/1921
伊勢崎市,群馬県; 人口 = 204240 ; エリア = 139.33 ; 設立 = 13/09/1940
太田市,群馬県; 人口 = 214049 ; エリア = 176.49 ; 設立 = 03/05/1948
沼田市,群馬県; 人口 = 52319 ; エリア = 443.37 ; 設立 = 01/04/1954
館林市,群馬県; 人口 = 79023 ; エリア = 60.98 ; 設立 = 01/04/1954
藤岡市,群馬県; 人口 = 68710 ; エリア = 180.09 ; 設立 = 01/04/1954
渋川市,群馬県; 人口 = 86134 ; エリア = 240.42 ; 設立 = 20/02/2006
安中市,群馬県; 人口 = 62270 ; エリア = 276.34 ; 設立 = 18/03/2006
富岡市,群馬県; 人口 = 53332 ; エリア = 122.9 ; 設立 = 27/03/2006
みどり市,群馬県; 人口 = 51964 ; エリア = 208.23 ; 設立 = 27/03/2006
広島市,広島県; 人口 = 1163806 ; エリア = 905.13 ; 設立 = 1889-04-01
尾道市,広島県; 人口 = 148085 ; エリア = 284.85 ; 設立 = 1898-04-01
呉市,広島県; 人口 = 246118 ; エリア = 353.74 ; 設立 = 01/10/1902
福山市,広島県; 人口 = 461368 ; エリア = 518.07 ; 設立 = 01/07/1916
三原市,広島県; 人口 = 103209 ; エリア = 471.03 ; 設立 = 15/11/1936
府中市,広島県; 人口 = 44212 ; エリア = 195.71 ; 設立 = 31/03/1954
三次市,広島県; 人口 = 58264 ; エリア = 778.19 ; 設立 = 31/03/1954
庄原市,広島県; 人口 = 41747 ; エリア = 1246.6 ; 設立 = 31/03/1954
大竹市,広島県; 人口 = 29665 ; エリア = 78.55 ; 設立 = 01/09/1954
竹原市,広島県; 人口 = 29803 ; エリア = 118.3 ; 設立 = 03/11/1958
東広島市,広島県; 人口 = 187711 ; エリア = 635.32 ; 設立 = 20/04/1974
廿日市市,広島県; 人口 = 115184 ; エリア = 489.36 ; 設立 = 01/04/1988
安芸高田市,広島県; 人口 = 32323 ; エリア = 537.79 ; 設立 = 01/03/2004
江田島市,広島県; 人口 = 28601 ; エリア = 100.97 ; 設立 = 01/11/2004
札幌市,北海道; 人口 = 1918096 ; エリア = 1710 ; 設立 = 01/08/1922
函館市,北海道; 人口 = 277056 ; エリア = 677.89 ; 設立 = 01/08/1922
小樽市,北海道; 人口 = 130255 ; エリア = 243.3 ; 設立 = 01/08/1922
旭川市,北海道; 人口 = 350511 ; エリア = 747.6 ; 設立 = 01/08/1922
室蘭市,北海道; 人口 = 93078 ; エリア = 80.65 ; 設立 = 01/08/1922
帯広市,北海道; 人口 = 168188 ; エリア = 618.94 ; 設立 = 01/04/1933
夕張市,北海道; 人口 = 10471 ; エリア = 763.2 ; 設立 = 01/04/1943
岩見沢市,北海道; 人口 = 89023 ; エリア = 481.1 ; 設立 = 01/04/1943
網走市,北海道; 人口 = 38548 ; エリア = 471 ; 設立 = 11/02/1947
留萌市,北海道; 人口 = 24036 ; エリア = 297.44 ; 設立 = 01/10/1947
苫小牧市,北海道; 人口 = 173761 ; エリア = 561.49 ; 設立 = 01/04/1948
稚内市,北海道; 人口 = 37911 ; エリア = 760.83 ; 設立 = 01/04/1949
美唄市,北海道; 人口 = 25312 ; エリア = 277.61 ; 設立 = 01/04/1950
芦別市,北海道; 人口 = 16465 ; エリア = 865.02 ; 設立 = 01/04/1953
江別市,北海道; 人口 = 120940 ; エリア = 187.57 ; 設立 = 01/07/1954
赤平市,北海道; 人口 = 12234 ; エリア = 129.88 ; 設立 = 01/07/1954
紋別市,北海道; 人口 = 24293 ; エリア = 830.7 ; 設立 = 01/07/1954
三笠市,北海道; 人口 = 10070 ; エリア = 302.64 ; 設立 = 01/04/1957
根室市,北海道; 人口 = 28923 ; エリア = 512.63 ; 設立 = 01/08/1957
千歳市,北海道; 人口 = 94124 ; エリア = 594.95 ; 設立 = 01/07/1958
滝川市,北海道; 人口 = 42815 ; エリア = 115.82 ; 設立 = 01/07/1958
砂川市,北海道; 人口 = 18740 ; エリア = 78.69 ; 設立 = 01/07/1958
歌志内市,北海道; 人口 = 4259 ; エリア = 55.99 ; 設立 = 01/07/1958
深川市,北海道; 人口 = 23215 ; エリア = 529.23 ; 設立 = 01/05/1963
富良野市,北海道; 人口 = 23890 ; エリア = 600.97 ; 設立 = 01/05/1966
登別市,北海道; 人口 = 51474 ; エリア = 212.11 ; 設立 = 01/08/1970
恵庭市,北海道; 人口 = 68754 ; エリア = 294.87 ; 設立 = 01/11/1970
伊達市,北海道; 人口 = 36461 ; エリア = 444.28 ; 設立 = 01/04/1972
北広島市,北海道; 人口 = 60291 ; エリア = 118.54 ; 設立 = 01/09/1996
石狩市,北海道; 人口 = 60616 ; エリア = 721.86 ; 設立 = 01/09/1996
士別市,北海道; 人口 = 21640 ; エリア = 1119.29 ; 設立 = 01/09/2005
釧路市,北海道; 人口 = 182263 ; エリア = 1362.75 ; 設立 = 11/10/2005
北斗市,北海道; 人口 = 48779 ; エリア = 397.3 ; 設立 = 01/02/2006
北見市,北海道; 人口 = 124291 ; エリア = 1427.56 ; 設立 = 05/03/2006
名寄市,北海道; 人口 = 29869 ; エリア = 535.23 ; 設立 = 27/03/2006
神戸市,兵庫県; 人口 = 1530847 ; エリア = 552.23 ; 設立 = 1889-04-01
姫路市,兵庫県; 人口 = 536170 ; エリア = 534.27 ; 設立 = 1889-04-01
尼崎市,兵庫県; 人口 = 461202 ; エリア = 49.77 ; 設立 = 01/04/1916
明石市,兵庫県; 人口 = 292162 ; エリア = 49.24 ; 設立 = 01/11/1919
西宮市,兵庫県; 人口 = 477056 ; エリア = 99.96 ; 設立 = 01/04/1925
芦屋市,兵庫県; 人口 = 92828 ; エリア = 18.47 ; 設立 = 10/11/1940
伊丹市,兵庫県; 人口 = 194488 ; エリア = 24.97 ; 設立 = 10/11/1940
相生市,兵庫県; 人口 = 31973 ; エリア = 90.45 ; 設立 = 01/10/1942
豊岡市,兵庫県; 人口 = 87555 ; エリア = 697.66 ; 設立 = 01/04/1950
加古川市,兵庫県; 人口 = 267631 ; エリア = 138.51 ; 設立 = 15/06/1950
赤穂市,兵庫県; 人口 = 51277 ; エリア = 126.88 ; 設立 = 01/09/1951
宝塚市,兵庫県; 人口 = 222071 ; エリア = 101.8 ; 設立 = 01/04/1954
三木市,兵庫県; 人口 = 83244 ; エリア = 176.58 ; 設立 = 01/06/1954
高砂市,兵庫県; 人口 = 94198 ; エリア = 34.4 ; 設立 = 01/07/1954
川西市,兵庫県; 人口 = 157461 ; エリア = 53.44 ; 設立 = 01/08/1954
小野市,兵庫県; 人口 = 49664 ; エリア = 92.92 ; 設立 = 01/12/1954
三田市,兵庫県; 人口 = 113600 ; エリア = 210.22 ; 設立 = 01/07/1958
加西市,兵庫県; 人口 = 48435 ; エリア = 150.95 ; 設立 = 01/04/1967
篠山市,兵庫県; 人口 = 44345 ; エリア = 377.61 ; 設立 = 01/04/1999
養父市,兵庫県; 人口 = 27428 ; エリア = 422.78 ; 設立 = 01/04/2004
丹波市,兵庫県; 人口 = 69233 ; エリア = 493.28 ; 設立 = 01/11/2004
南あわじ市,兵庫県; 人口 = 51069 ; エリア = 229.18 ; 設立 = 11/01/2005
朝来市,兵庫県; 人口 = 34084 ; エリア = 402.98 ; 設立 = 01/04/2005
淡路市,兵庫県; 人口 = 47849 ; エリア = 184.21 ; 設立 = 01/04/2005
宍粟市,兵庫県; 人口 = 42302 ; エリア = 658.6 ; 設立 = 01/04/2005
西脇市,兵庫県; 人口 = 43126 ; エリア = 132.47 ; 設立 = 01/10/2005
たつの市,兵庫県; 人口 = 80988 ; エリア = 210.93 ; 設立 = 01/10/2005
洲本市,兵庫県; 人口 = 48631 ; エリア = 182.47 ; 設立 = 11/02/2006
加東市,兵庫県; 人口 = 39935 ; エリア = 157.49 ; 設立 = 20/03/2006
水戸市,茨城県; 人口 = 264062 ; エリア = 217.43 ; 設立 = 1889-04-01
日立市,茨城県; 人口 = 195844 ; エリア = 225.55 ; 設立 = 01/09/1939
土浦市,茨城県; 人口 = 143986 ; エリア = 113.82 ; 設立 = 03/11/1940
結城市,茨城県; 人口 = 52065 ; エリア = 65.84 ; 設立 = 15/03/1954
龍ヶ崎市,茨城県; 人口 = 79295 ; エリア = 78.2 ; 設立 = 20/03/1954
下妻市,茨城県; 人口 = 45918 ; エリア = 80.88 ; 設立 = 01/06/1954
常総市,茨城県; 人口 = 65858 ; エリア = 123.52 ; 設立 = 10/07/1954
常陸太田市,茨城県; 人口 = 58461 ; エリア = 372.01 ; 設立 = 15/07/1954
高萩市,茨城県; 人口 = 32031 ; エリア = 193.65 ; 設立 = 23/11/1954
北茨城市,茨城県; 人口 = 48437 ; エリア = 186.55 ; 設立 = 31/03/1956
取手市,茨城県; 人口 = 109953 ; エリア = 69.96 ; 設立 = 01/10/1970
牛久市,茨城県; 人口 = 79254 ; エリア = 58.88 ; 設立 = 01/06/1986
つくば市,茨城県; 人口 = 207314 ; エリア = 284.07 ; 設立 = 30/11/1987
ひたちなか市,茨城県; 人口 = 155338 ; エリア = 99.04 ; 設立 = 01/11/1994
鹿嶋市,茨城県; 人口 = 65193 ; エリア = 92.96 ; 設立 = 01/09/1995
潮来市,茨城県; 人口 = 31103 ; エリア = 62.67 ; 設立 = 01/04/2001
守谷市,茨城県; 人口 = 57793 ; エリア = 35.63 ; 設立 = 02/02/2002
常陸大宮市,茨城県; 人口 = 46729 ; エリア = 348.38 ; 設立 = 16/10/2004
那珂市,茨城県; 人口 = 54618 ; エリア = 97.8 ; 設立 = 21/01/2005
坂東市,茨城県; 人口 = 57128 ; エリア = 123.18 ; 設立 = 22/03/2005
稲敷市,茨城県; 人口 = 48125 ; エリア = 178.12 ; 設立 = 22/03/2005
筑西市,茨城県; 人口 = 110813 ; エリア = 205.35 ; 設立 = 28/03/2005
かすみがうら市,茨城県; 人口 = 44450 ; エリア = 118.77 ; 設立 = 28/03/2005
神栖市,茨城県; 人口 = 93538 ; エリア = 147.24 ; 設立 = 01/08/2005
行方市,茨城県; 人口 = 39117 ; エリア = 166.33 ; 設立 = 02/09/2005
古河市,茨城県; 人口 = 144392 ; エリア = 123.58 ; 設立 = 12/09/2005
石岡市,茨城県; 人口 = 80502 ; エリア = 213.38 ; 設立 = 01/10/2005
桜川市,茨城県; 人口 = 47480 ; エリア = 179.78 ; 設立 = 01/10/2005
鉾田市,茨城県; 人口 = 50869 ; エリア = 203.9 ; 設立 = 11/10/2005
笠間市,茨城県; 人口 = 80646 ; エリア = 240.27 ; 設立 = 19/03/2006
つくばみらい市,茨城県; 人口 = 41957 ; エリア = 79.14 ; 設立 = 27/03/2006
小美玉市,茨城県; 人口 = 52834 ; エリア = 140.21 ; 設立 = 27/03/2006
金沢市,石川県; 人口 = 455595 ; エリア = 467.77 ; 設立 = 1889-04-01
野々市市,石川県; 人口 = 51976 ; エリア = 13.56 ; 設立 = 11/11/2011
七尾市,石川県; 人口 = 60140 ; エリア = 317.96 ; 設立 = 20/07/1939
小松市,石川県; 人口 = 109285 ; エリア = 371.13 ; 設立 = 01/12/1940
珠洲市,石川県; 人口 = 17111 ; エリア = 247.2 ; 設立 = 15/07/1954
羽咋市,石川県; 人口 = 23963 ; エリア = 81.96 ; 設立 = 01/07/1958
かほく市,石川県; 人口 = 34747 ; エリア = 64.76 ; 設立 = 01/03/2004
白山市,石川県; 人口 = 110563 ; エリア = 755.17 ; 設立 = 01/02/2005
能美市,石川県; 人口 = 48106 ; エリア = 83.85 ; 設立 = 01/02/2005
加賀市,石川県; 人口 = 73745 ; エリア = 306 ; 設立 = 01/10/2005
輪島市,石川県; 人口 = 31532 ; エリア = 426.25 ; 設立 = 01/02/2006
盛岡市,岩手県; 人口 = 299746 ; エリア = 886.47 ; 設立 = 1889-04-01
釜石市,岩手県; 人口 = 41348 ; エリア = 441.42 ; 設立 = 05/05/1937
大船渡市,岩手県; 人口 = 42119 ; エリア = 323.28 ; 設立 = 01/04/1952
陸前高田市,岩手県; 人口 = 23961 ; エリア = 232.29 ; 設立 = 01/01/1955
北上市,岩手県; 人口 = 94806 ; エリア = 437.55 ; 設立 = 01/04/1991
宮古市,岩手県; 人口 = 58342 ; エリア = 696.82 ; 設立 = 06/06/2005
八幡平市,岩手県; 人口 = 29993 ; エリア = 862.25 ; 設立 = 01/09/2005
一関市,岩手県; 人口 = 123155 ; エリア = 1133.1 ; 設立 = 20/09/2005
遠野市,岩手県; 人口 = 30587 ; エリア = 825.62 ; 設立 = 01/10/2005
花巻市,岩手県; 人口 = 103718 ; エリア = 908.32 ; 設立 = 01/01/2006
二戸市,岩手県; 人口 = 30685 ; エリア = 420.31 ; 設立 = 01/01/2006
奥州市,岩手県; 人口 = 128273 ; エリア = 993.35 ; 設立 = 20/02/2006
久慈市,岩手県; 人口 = 37824 ; エリア = 623.14 ; 設立 = 06/03/2006
滝沢市,岩手県; 人口 = - ; エリア = 182.32 ; 設立 = 01/01/2014
高松市,香川県; 人口 = 418557 ; エリア = 375.11 ; 設立 = 1890-02-15
丸亀市,香川県; 人口 = 110550 ; エリア = 111.79 ; 設立 = 1899-04-01
坂出市,香川県; 人口 = 56501 ; エリア = 92.46 ; 設立 = 01/07/1942
善通寺市,香川県; 人口 = 35180 ; エリア = 39.88 ; 設立 = 31/03/1954
さぬき市,香川県; 人口 = 54832 ; エリア = 158.9 ; 設立 = 01/04/2002
東かがわ市,香川県; 人口 = 34953 ; エリア = 153.35 ; 設立 = 01/04/2003
三豊市,香川県; 人口 = 69997 ; エリア = 222.66 ; 設立 = 01/01/2006
観音寺市,香川県; 人口 = 64020 ; エリア = 117.47 ; 設立 = 12/03/2007
鹿児島市,鹿児島県; 人口 = 605196 ; エリア = 547.06 ; 設立 = 1889-04-01
鹿屋市,鹿児島県; 人口 = 105673 ; エリア = 448.33 ; 設立 = 27/05/1941
枕崎市,鹿児島県; 人口 = 24400 ; エリア = 74.88 ; 設立 = 01/09/1949
阿久根市,鹿児島県; 人口 = 24166 ; エリア = 134.3 ; 設立 = 01/04/1952
出水市,鹿児島県; 人口 = 56851 ; エリア = 330.06 ; 設立 = 01/04/1954
指宿市,鹿児島県; 人口 = 45455 ; エリア = 149.01 ; 設立 = 01/04/1954
南さつま市,鹿児島県; 人口 = 40386 ; エリア = 283.35 ; 設立 = 15/07/1954
西之表市,鹿児島県; 人口 = 17666 ; エリア = 205.75 ; 設立 = 01/10/1958
垂水市,鹿児島県; 人口 = 18078 ; エリア = 162.01 ; 設立 = 01/10/1958
薩摩川内市,鹿児島県; 人口 = 100730 ; エリア = 683.5 ; 設立 = 12/10/2004
日置市,鹿児島県; 人口 = 51472 ; エリア = 253.06 ; 設立 = 01/05/2005
曽於市,鹿児島県; 人口 = 41179 ; エリア = 390.39 ; 設立 = 01/07/2005
